transaction_id,customer_id,transaction_amount,recovery_probability,priority_score,priority,recommended_channel,strategy,recovery_action,expected_recovery_value,reason,message,recovered,money_recovered,probability_bucket
txn_000180,cust_0254,25879.84,0.7647,0.7358,MEDIUM,whatsapp,standard_recovery,payment_reminder,19790.31,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! We noticed that your payment of ₹25,879.84 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",0,0.0,70-80%
txn_000181,cust_0169,21986.6,0.4997,0.6467,MEDIUM,email,standard_recovery,retry_payment,10986.7,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your payment of ₹21,986.60 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,<50%
txn_000182,cust_0443,37761.56,0.9056,1.0354,HIGH,email,aggressive_recovery,subscription_reactivation,34196.87,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹37,761.56 needs attention. Please update your payment details to reactivate your subscription.",1,37761.56,90-100%
txn_000185,cust_0270,39353.04,0.7343,0.7721,HIGH,email,assisted_recovery,mandate_reactivation,28896.94,"HIGH priority because of moderate recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,39353.04,70-80%
txn_000186,cust_0660,24216.77,0.7584,0.8659,HIGH,email,assisted_recovery,subscription_reactivation,18366.0,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹24,216.77 needs attention. Please update your payment details to reactivate your subscription.",0,0.0,70-80%
txn_000187,cust_0331,49098.9,0.8113,0.9907,HIGH,email,aggressive_recovery,checkout_reminder,39833.94,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! You were almost done with your purchase of ₹49,098.90. Complete your checkout whenever you're ready.",1,49098.9,80-90%
txn_000189,cust_0518,47075.37,0.8746,0.9462,HIGH,sms,aggressive_recovery,mandate_reactivation,41172.12,"HIGH priority because of high recovery probability, high customer reliability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,0,0.0,80-90%
txn_000190,cust_0495,25936.14,0.4848,0.6876,MEDIUM,email,standard_recovery,retry_payment,12573.84,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your payment of ₹25,936.14 could not be completed. Please try the payment again using your preferred payment method.",1,25936.14,<50%
txn_000191,cust_0258,12694.47,0.8471,0.7659,HIGH,sms,aggressive_recovery,mandate_reactivation,10753.49,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,12694.47,80-90%
txn_000192,cust_0083,35116.75,0.7804,0.8027,HIGH,sms,assisted_recovery,payment_reminder,27405.11,"HIGH priority because of moderate recovery probability, low recovery friction.","Hi! We noticed that your payment of ₹35,116.75 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,35116.75,70-80%
txn_000193,cust_0248,4812.75,0.5865,0.6633,MEDIUM,sms,standard_recovery,mandate_reactivation,2822.68,"MEDIUM priority because of low recovery probability, strong contactability, low recovery friction.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,4812.75,50-60%
txn_000196,cust_0626,33389.86,0.7477,0.9235,HIGH,sms,assisted_recovery,retry_payment,24965.6,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹33,389.86 could not be completed. Please try the payment again using your preferred payment method.",1,33389.86,70-80%
txn_000197,cust_0038,2997.57,0.7266,0.7719,HIGH,whatsapp,assisted_recovery,checkout_reminder,2178.03,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! You were almost done with your purchase of ₹2,997.57. Complete your checkout whenever you're ready.

Reply to this message if you need help.",1,2997.57,70-80%
txn_000199,cust_0425,13720.64,0.7228,0.6807,MEDIUM,sms,standard_recovery,checkout_reminder,9917.28,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! You were almost done with your purchase of ₹13,720.64. Complete your checkout whenever you're ready.",1,13720.64,70-80%
txn_000200,cust_0646,9126.81,0.8052,0.8318,HIGH,whatsapp,aggressive_recovery,payment_reminder,7348.91,"HIGH priority because of high recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed that your payment of ₹9,126.81 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.

Reply to this message if you need help.",1,9126.81,80-90%
txn_000201,cust_0382,11273.59,0.682,0.6996,MEDIUM,email,standard_recovery,subscription_reactivation,7688.59,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹11,273.59 needs attention. Please update your payment details to reactivate your subscription.",1,11273.59,60-70%
txn_000202,cust_0295,20715.51,0.7367,0.7429,MEDIUM,email,standard_recovery,mandate_reactivation,15261.12,"MEDIUM priority because of moderate recovery probability, high customer reliability, low recovery friction.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,20715.51,70-80%
txn_000205,cust_0335,27179.7,0.8402,0.8845,HIGH,whatsapp,aggressive_recovery,payment_recovery,22836.38,"HIGH priority because of high recovery probability, high customer reliability, low recovery friction.","Hi! We noticed an issue with your payment of ₹27,179.70. Please review your payment and try again.

Reply to this message if you need help.",1,27179.7,80-90%
txn_000209,cust_0658,43458.25,0.8908,0.9003,HIGH,whatsapp,aggressive_recovery,subscription_reactivation,38712.61,"HIGH priority because of high recovery probability, high customer reliability.","Hi! Your subscription payment of ₹43,458.25 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,43458.25,80-90%
txn_000210,cust_0480,23263.11,0.8932,0.9128,HIGH,whatsapp,aggressive_recovery,mandate_reactivation,20778.61,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,23263.11,80-90%
txn_000211,cust_0056,43983.45,0.576,0.7383,MEDIUM,whatsapp,standard_recovery,subscription_reactivation,25334.47,"MEDIUM priority because of low recovery probability, high customer reliability, low recovery friction.","Hi! Your subscription payment of ₹43,983.45 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",0,0.0,50-60%
txn_000213,cust_0356,28395.8,0.8541,0.8316,HIGH,sms,aggressive_recovery,payment_reminder,24252.85,"HIGH priority because of high recovery probability, high customer reliability.","Hi! We noticed that your payment of ₹28,395.80 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,28395.8,80-90%
txn_000215,cust_0064,43209.34,0.8274,0.9172,HIGH,sms,aggressive_recovery,retry_payment,35751.41,"HIGH priority because of high recovery probability, high customer reliability, low recovery friction.","Hi! Your payment of ₹43,209.34 could not be completed. Please try the payment again using your preferred payment method.",1,43209.34,80-90%
txn_000216,cust_0184,1443.32,0.7608,0.6733,MEDIUM,whatsapp,standard_recovery,subscription_reactivation,1098.08,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹1,443.32 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",0,0.0,70-80%
txn_000217,cust_0747,35191.48,0.7519,0.7105,MEDIUM,email,standard_recovery,mandate_reactivation,26460.47,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",0,0.0,70-80%
txn_000224,cust_0422,6756.35,0.8719,0.761,HIGH,sms,aggressive_recovery,payment_recovery,5890.86,"HIGH priority because of high recovery probability, strong contactability.","Hi! We noticed an issue with your payment of ₹6,756.35. Please review your payment and try again.",1,6756.35,80-90%
txn_000225,cust_0406,39837.13,0.8552,0.8312,HIGH,sms,aggressive_recovery,mandate_reactivation,34068.71,"HIGH priority because of high recovery probability, high customer reliability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,39837.13,80-90%
txn_000226,cust_0229,14838.67,0.7634,0.6718,MEDIUM,whatsapp,standard_recovery,subscription_reactivation,11327.84,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! Your subscription payment of ₹14,838.67 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,14838.67,70-80%
